ID;type;date;continent;country;province;district;municipality;village;latitude;longitude;host;source;clade;full_name;ml_tree;discrete_phylo_tree;continuous_phylo_tree
MW055230;N gene;2018;Southeast Asia;Vietnam;Phu Tho Province;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;MW055230_Canis-lupus-familiaris_2018_Vietnam-PhuTho_NA_NA;no;yes;no
MW055231;N gene;2018;Southeast Asia;Vietnam;Phu Tho Province;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;MW055231_Canis-lupus-familiaris_2018_Vietnam-PhuTho_NA_NA;no;yes;no
MW055232;N gene;2017;Southeast Asia;Vietnam;Hoa Binh Province;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;MW055232_Canis-lupus-familiaris_2017_Vietnam-HoaBinh_NA_NA;no;yes;no
MW055233;N gene;2017;Southeast Asia;Vietnam;Phu Tho Province;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;MW055233_Canis-lupus-familiaris_2017_Vietnam-PhuTho_NA_NA;no;yes;no
LC550018;N gene;2019-10-24;Southeast Asia;Philippines;Region III;Zambales;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550018_Canis-lupus-familiaris_2019-10-24_Philippines-RegionIii-Zambales_NA_NA;no;yes;no
LC550019;N gene;2019-10-18;Southeast Asia;Philippines;Region III;Bulacan;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550019_Canis-lupus-familiaris_2019-10-18_Philippines-RegionIii-Bulacan_NA_NA;no;yes;no
LC550020;N gene;2019-10-18;Southeast Asia;Philippines;Region III;Bulacan;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550020_Canis-lupus-familiaris_2019-10-18_Philippines-RegionIii-Bulacan_NA_NA;no;yes;no
LC550021;N gene;2019-10-18;Southeast Asia;Philippines;Region III;Bulacan;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550021_Canis-lupus-familiaris_2019-10-18_Philippines-RegionIii-Bulacan_NA_NA;no;yes;no
LC550022;N gene;2019-10-03;Southeast Asia;Philippines;Region III;Bulacan;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550022_Canis-lupus-familiaris_2019-10-03_Philippines-RegionIii-Bulacan_NA_NA;no;yes;no
LC550023;N gene;2019-10-03;Southeast Asia;Philippines;Region III;Nueva Ecija;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550023_Canis-lupus-familiaris_2019-10-03_Philippines-RegionIii-NuevaEcija_NA_NA;no;yes;no
LC550024;N gene;2019-08-13;Southeast Asia;Philippines;Region III;Pampanga;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550024_Canis-lupus-familiaris_2019-08-13_Philippines-RegionIii-Pampanga_NA_NA;no;yes;no
LC550025;N gene;2019-08-05;Southeast Asia;Philippines;Region III;Pampanga;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550025_Canis-lupus-familiaris_2019-08-05_Philippines-RegionIii-Pampanga_NA_NA;no;yes;no
LC550026;N gene;2019-07-05;Southeast Asia;Philippines;Region III;Pampanga;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550026_Canis-lupus-familiaris_2019-07-05_Philippines-RegionIii-Pampanga_NA_NA;no;yes;no
LC550027;N gene;2019-06-21;Southeast Asia;Philippines;Region III;Pampanga;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;LC550027_Canis-lupus-familiaris_2019-06-21_Philippines-RegionIii-Pampanga_NA_NA;no;yes;no
MN857167;Genome;2019-06-26;Southeast Asia;Philippines;Caloocan City;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN857167_Canis-lupus-familiaris_2019-06-26_Philippines-Caloocan_NA_NA;no;yes;no
MN857168;Genome;2019-05-28;Southeast Asia;Philippines;Quezon City;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN857168_Canis-lupus-familiaris_2019-05-28_Philippines-Quezon_NA_NA;yes;yes;no
MN857169;Genome;2019-05-31;Southeast Asia;Philippines;Pasay City;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN857169_Canis-lupus-familiaris_2019-05-31_Philippines-Pasay_NA_NA;no;yes;no
MN857170;Genome;2019-05-27;Southeast Asia;Philippines;Angono;Rizal;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN857170_Canis-lupus-familiaris_2019-05-27_Philippines-Angono-Rizal_NA_NA;no;yes;no
MN857171;Genome;2019-05-06;Southeast Asia;Philippines;San Miguel;Bulacan;NA;NA;NA;NA;Feliformia;GenBank;Asian SEA4;MN857171_Feliformia_2019-05-06_Philippines-SanMiguel-Bulacan_NA_NA;yes;yes;no
MN075931;Genome;1999;Southeast Asia;Thailand;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;MN075931_Canis-lupus-familiaris_1999_Thailand_NA_NA;no;yes;no
MN726836;Genome;2013;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726836_Canis-lupus-familiaris_2013_Philippines_NA_NA;yes;yes;no
MN726838;Genome;2013;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726838_Canis-lupus-familiaris_2013_Philippines_NA_NA;no;yes;no
MN726839;Genome;2015;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726839_Canis-lupus-familiaris_2015_Philippines_NA_NA;no;yes;no
MN726841;Genome;2014;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726841_Canis-lupus-familiaris_2014_Philippines_NA_NA;yes;yes;no
MN726842;Genome;2019;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726842_Canis-lupus-familiaris_2019_Philippines_NA_NA;no;yes;no
MN726846;Genome;2015;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726846_Canis-lupus-familiaris_2015_Philippines_NA_NA;no;yes;no
MN726847;Genome;2017;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726847_Canis-lupus-familiaris_2017_Philippines_NA_NA;yes;yes;no
MN726848;Genome;2016;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726848_Canis-lupus-familiaris_2016_Philippines_NA_NA;no;yes;no
MN726851;Genome;2014;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726851_Canis-lupus-familiaris_2014_Philippines_NA_NA;no;yes;no
MN726852;Genome;2018;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726852_Canis-lupus-familiaris_2018_Philippines_NA_NA;no;yes;no
MN726853;Genome;2012;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726853_Canis-lupus-familiaris_2012_Philippines_NA_NA;no;yes;no
MN726854;Genome;2015;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726854_Canis-lupus-familiaris_2015_Philippines_NA_NA;no;yes;no
MN726855;Genome;2016;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726855_Canis-lupus-familiaris_2016_Philippines_NA_NA;no;yes;no
MN726856;Genome;2012;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726856_Canis-lupus-familiaris_2012_Philippines_NA_NA;no;yes;no
MN726858;Genome;2016;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726858_Canis-lupus-familiaris_2016_Philippines_NA_NA;yes;yes;no
MN726859;Genome;2015;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726859_Canis-lupus-familiaris_2015_Philippines_NA_NA;yes;yes;no
MN726861;Genome;2015;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726861_Canis-lupus-familiaris_2015_Philippines_NA_NA;yes;yes;no
MN726862;Genome;2013;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726862_Canis-lupus-familiaris_2013_Philippines_NA_NA;no;yes;no
MN726863;Genome;2015;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726863_Canis-lupus-familiaris_2015_Philippines_NA_NA;no;yes;no
MN726866;Genome;2014;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726866_Canis-lupus-familiaris_2014_Philippines_NA_NA;yes;yes;no
MN726867;Genome;2012;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726867_Canis-lupus-familiaris_2012_Philippines_NA_NA;no;yes;no
MN726868;Genome;2016;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726868_Canis-lupus-familiaris_2016_Philippines_NA_NA;no;yes;no
MN726869;Genome;2013;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Felis catus;GenBank;Asian SEA4;MN726869_Felis-catus_2013_Philippines_NA_NA;no;yes;no
MN726870;Genome;2014;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726870_Canis-lupus-familiaris_2014_Philippines_NA_NA;no;yes;no
MN726871;Genome;2013;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726871_Canis-lupus-familiaris_2013_Philippines_NA_NA;no;yes;no
MN726872;Genome;2017;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726872_Canis-lupus-familiaris_2017_Philippines_NA_NA;no;yes;no
MN726873;Genome;2014;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726873_Canis-lupus-familiaris_2014_Philippines_NA_NA;no;yes;no
MN726874;Genome;2012;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726874_Canis-lupus-familiaris_2012_Philippines_NA_NA;no;yes;no
MN726876;Genome;2018;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726876_Canis-lupus-familiaris_2018_Philippines_NA_NA;no;yes;no
MN726879;Genome;2012;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726879_Canis-lupus-familiaris_2012_Philippines_NA_NA;no;yes;no
MN726880;Genome;2019;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726880_Canis-lupus-familiaris_2019_Philippines_NA_NA;no;yes;no
MN726881;Genome;2015;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726881_Canis-lupus-familiaris_2015_Philippines_NA_NA;no;yes;no
MN726882;Genome;2019;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;MN726882_Canis-lupus-familiaris_2019_Philippines_NA_NA;no;yes;no
KX148254;Genome;2001;Southeast Asia;Vietnam;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;KX148254_Canis-lupus-familiaris_2001_Vietnam_NA_NA;yes;yes;no
AB981665;N gene;2011-11-01;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981665_Canis-lupus_2011-11-01_Laos-VientianeCapital_NA_NA;no;yes;no
AB981666;N gene;2011-11-07;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981666_Canis-lupus_2011-11-07_Laos-VientianeCapital_NA_NA;no;yes;no
AB981667;N gene;2011-09-01;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981667_Canis-lupus_2011-09-01_Laos-VientianeCapital_NA_NA;yes;yes;no
AB981668;N gene;2011-10-02;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981668_Canis-lupus_2011-10-02_Laos-VientianeCapital_NA_NA;no;yes;no
AB981669;N gene;2011-06-13;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981669_Canis-lupus_2011-06-13_Laos-VientianeCapital_NA_NA;no;yes;no
AB981670;N gene;2011-02-21;Southeast Asia;Laos;Champasak;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981670_Canis-lupus_2011-02-21_Laos-Champasak_NA_NA;yes;yes;no
AB981671;N gene;2012-03-12;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981671_Canis-lupus_2012-03-12_Laos-VientianeCapital_NA_NA;no;yes;no
AB981672;N gene;2012-03-07;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981672_Canis-lupus_2012-03-07_Laos-VientianeCapital_NA_NA;no;yes;no
AB981673;N gene;2012-02-02;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981673_Canis-lupus_2012-02-02_Laos-VientianeCapital_NA_NA;yes;yes;no
AB981674;N gene;2012-02-17;Southeast Asia;Laos;Champasak;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981674_Canis-lupus_2012-02-17_Laos-Champasak_NA_NA;yes;yes;no
AB981675;N gene;2012-03-04;Southeast Asia;Laos;Champasak;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981675_Canis-lupus_2012-03-04_Laos-Champasak_NA_NA;no;yes;no
AB981676;N gene;2012-03-07;Southeast Asia;Laos;Vientiane Capital;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981676_Canis-lupus_2012-03-07_Laos-VientianeCapital_NA_NA;no;yes;no
AB981677;N gene;2012-03-02;Southeast Asia;Laos;Champasak;NA;NA;NA;NA;NA;Canis lupus;GenBank;Asian SEA3;AB981677_Canis-lupus_2012-03-02_Laos-Champasak_NA_NA;no;yes;no
GU992307;N gene;1983;Southeast Asia;Thailand;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;GU992307_Canis-lupus-familiaris_1983_Thailand_NA_NA;no;yes;no
GQ303555;N gene;2009-02-05;Southeast Asia;Thailand;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA3;GQ303555_Homo-sapiens_2009-02-05_Thailand_NA_NA;yes;yes;no
GQ303556;N gene;2009-01-12;Southeast Asia;Thailand;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;GQ303556_Canis-lupus-familiaris_2009-01-12_Thailand_NA_NA;yes;yes;no
EU086164;N gene;1999;Southeast Asia;Myanmar;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;EU086164_Canis-lupus-familiaris_1999_Myanmar_NA_NA;no;yes;no
EU086165;N gene;1999;Southeast Asia;Myanmar;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;EU086165_Canis-lupus-familiaris_1999_Myanmar_NA_NA;no;yes;no
EU086166;N gene;1999;Southeast Asia;Myanmar;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;EU086166_Canis-lupus-familiaris_1999_Myanmar_NA_NA;yes;yes;no
EU086170;N gene;1997-10-11;Southeast Asia;Cambodia;NA;NA;NA;NA;13,738;107,019;Canis lupus familiaris;GenBank;Asian SEA3;EU086170_Canis-lupus-familiaris_1997-10-11_Cambodia_13.738_107.019;yes;yes;no
EU086192;N gene;2003;Southeast Asia;Indonesia;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA1;EU086192_Canis-lupus-familiaris_2003_Indonesia_NA_NA;yes;yes;no
EU086193;N gene;1999;Southeast Asia;Laos;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;EU086193_Canis-lupus-familiaris_1999_Laos_NA_NA;no;yes;no
EU086194;N gene;2002;Southeast Asia;Laos;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;EU086194_Canis-lupus-familiaris_2002_Laos_NA_NA;no;yes;no
EU086195;N gene;2002;Southeast Asia;Laos;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;EU086195_Canis-lupus-familiaris_2002_Laos_NA_NA;yes;yes;no
EU086200;N gene;1994;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;EU086200_Canis-lupus-familiaris_1994_Philippines_NA_NA;no;yes;no
EU086201;N gene;1994;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;EU086201_Canis-lupus-familiaris_1994_Philippines_NA_NA;yes;yes;no
EU086202;N gene;1994;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA4;EU086202_Canis-lupus-familiaris_1994_Philippines_NA_NA;no;yes;no
EU086203;N gene;2000;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA4;EU086203_Homo-sapiens_2000_Philippines_NA_NA;yes;yes;no
EU086204;N gene;2001;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA4;EU086204_Homo-sapiens_2001_Philippines_NA_NA;no;yes;no
EU086205;N gene;2004;Southeast Asia;Philippines;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA4;EU086205_Homo-sapiens_2004_Philippines_NA_NA;yes;yes;no
EU086206;N gene;1983;Southeast Asia;Thailand;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA3;EU086206_Homo-sapiens_1983_Thailand_NA_NA;no;yes;no
EU086207;N gene;1983;Southeast Asia;Thailand;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA3;EU086207_Homo-sapiens_1983_Thailand_NA_NA;yes;yes;no
EU086208;N gene;1983;Southeast Asia;Thailand;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA3;EU086208_Homo-sapiens_1983_Thailand_NA_NA;no;yes;no
EU086209;N gene;2001;Southeast Asia;Vietnam;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;EU086209_Canis-lupus-familiaris_2001_Vietnam_NA_NA;yes;yes;no
EU086210;N gene;2001;Southeast Asia;Vietnam;NA;NA;NA;NA;NA;NA;Canis lupus familiaris;GenBank;Asian SEA3;EU086210_Canis-lupus-familiaris_2001_Vietnam_NA_NA;yes;yes;no
KX148225;Genome;2002;Middle East;Afghanistan;NA;NA;NA;NA;NA;NA;Dog;GenBank;Arctic AL1;KX148225_Dog_2002_Afghanistan_NA_NA;yes;no;no
KX148197;Genome;2015;North Africa;Algeria;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148197_Dog_2015_Algeria_NA_NA;yes;no;no
KX148145;Genome;1986;Europe;Bosnia and Herzegovina;NA;NA;NA;NA;NA;NA;Wolf Canis lupus;GenBank;Cosmopolitan;KX148145_Wolf-Canis-lupus_1986_BosniaAndHerzegovina_NA_NA;yes;no;no
KX148216;Genome;1986;South America;Brazil;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148216_Dog_1986_Brazil_NA_NA;yes;no;no
KX148217;Genome;1986;South America;Brazil;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148217_Dog_1986_Brazil_NA_NA;yes;no;no
KX148215;Genome;1995;South America;Brazil;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148215_Dog_1995_Brazil_NA_NA;yes;no;no
AB362483;Genome;2002;South America;Brazil;NA;NA;NA;NA;NA;NA;Brazilian wild fox Dusicyon sp.;GenBank;Cosmopolitan;AB362483_Brazilian-wild-fox-Dusicyon-sp._2002_Brazil_NA_NA;yes;no;no
AB517660;Genome;2001;South America;Brazil;NA;NA;NA;NA;NA;NA;Brazilian wild fox Dusicyon sp.;GenBank;Cosmopolitan;AB517660_Brazilian-wild-fox-Dusicyon-sp._2001_Brazil_NA_NA;yes;no;no
AB517659;Genome;2003;South America;Brazil;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;AB517659_Dog_2003_Brazil_NA_NA;yes;no;no
KX148243;Genome;1987;Sub-Saharan Africa;Cameroon;NA;NA;NA;NA;NA;NA;Dog;GenBank;Africa-2;KX148243_Dog_1987_Cameroon_NA_NA;yes;no;no
KX148241;Genome;1996;Sub-Saharan Africa;Chad;NA;NA;NA;NA;NA;NA;Dog;GenBank;Africa-2;KX148241_Dog_1996_Chad_NA_NA;yes;no;no
GU345747;Genome;1986;Asia;China;Ningxia;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Asian SEA1;GU345747_Homo-sapiens_1986_China-Ningxia_NA_NA;yes;no;no
KX148101;Genome;1979;Middle East;Egypt;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;KX148101_Homo-sapiens_1979_Egypt_NA_NA;yes;no;no
KX148148;Genome;1992;Europe;Estonia;NA;NA;NA;NA;NA;NA;Red fox Vulpes vulpes;GenBank;Cosmopolitan;KX148148_Red-fox-Vulpes-vulpes_1992_Estonia_NA_NA;yes;no;no
KX148200;Genome;1988;Sub-Saharan Africa;Ethiopia;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148200_Dog_1988_Ethiopia_NA_NA;yes;no;no
KX148135;Genome;1991;Europe;Germany;NA;NA;NA;NA;NA;NA;Red fox Vulpes vulpes;GenBank;Cosmopolitan;KX148135_Red-fox-Vulpes-vulpes_1991_Germany_NA_NA;yes;no;no
KX148105;Genome;1980;North America;Greenland;NA;NA;NA;NA;NA;NA;Dog;GenBank;Arctic A;KX148105_Dog_1980_Greenland_NA_NA;yes;no;no
KF154996;Genome;1987;Asia;India;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Arctic AL1;KF154996_Homo-sapiens_1987_India_NA_NA;yes;no;no
AY956319;Genome;2004;Asia;India;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Arctic AL1;AY956319_Homo-sapiens_2004_India_NA_NA;yes;no;no
KX148189;Genome;1985;Middle East;Iran;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148189_Dog_1985_Iran_NA_NA;yes;no;no
KX148186;Genome;1984;Middle East;Iran;NA;NA;NA;NA;NA;NA;Wolf Canis pallipes;GenBank;Cosmopolitan;KX148186_Wolf-Canis-pallipes_1984_Iran_NA_NA;yes;no;no
KX148188;Genome;1991;Middle East;Iran;NA;NA;NA;NA;NA;NA;Wolf Canis pallipes;GenBank;Cosmopolitan;KX148188_Wolf-Canis-pallipes_1991_Iran_NA_NA;yes;no;no
KX148179;Genome;1996;Middle East;Israel;NA;NA;NA;NA;NA;NA;Jackal Canis aureus;GenBank;Cosmopolitan;KX148179_Jackal-Canis-aureus_1996_Israel_NA_NA;yes;no;no
KF154998;Genome;1950;Middle East;Israel;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KF154998_Dog_1950_Israel_NA_NA;yes;no;no
KX148236;Genome;1993;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Dog;GenBank;Africa-2;KX148236_Dog_1993_Mauritania_NA_NA;yes;no;no
KX148237;Genome;1993;North Africa;Mauritania;NA;NA;NA;NA;NA;NA;Dog;GenBank;Africa-2;KX148237_Dog_1993_Mauritania_NA_NA;yes;no;no
KX148112;Genome;1991;North America;Mexico;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;KX148112_Homo-sapiens_1991_Mexico_NA_NA;yes;no;no
KX148195;Genome;2004;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148195_Dog_2004_Morocco_NA_NA;yes;no;no
KX148193;Genome;2008;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148193_Dog_2008_Morocco_NA_NA;yes;no;no
KX148194;Genome;1989;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148194_Dog_1989_Morocco_NA_NA;yes;no;no
KX148196;Genome;1990;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148196_Dog_1990_Morocco_NA_NA;yes;no;no
KF155001;Genome;2009;North Africa;Morocco;NA;NA;NA;NA;NA;NA;Cow Bos taurus;GenBank;Cosmopolitan;KF155001_Cow-Bos-taurus_2009_Morocco_NA_NA;yes;no;no
KX148115;Genome;1996;Europe;Poland;NA;NA;NA;NA;NA;NA;Red fox Vulpes vulpes;GenBank;Cosmopolitan;KX148115_Red-fox-Vulpes-vulpes_1996_Poland_NA_NA;yes;no;no
KX148144;Genome;1994;Europe;Slovenia;NA;NA;NA;NA;NA;NA;Red fox Vulpes vulpes;GenBank;Cosmopolitan;KX148144_Red-fox-Vulpes-vulpes_1994_Slovenia_NA_NA;yes;no;no
KX148199;Genome;1993;Sub-Saharan Africa;Somalia;NA;NA;NA;NA;NA;NA;Jackal Canis mesomelas;GenBank;Cosmopolitan;KX148199_Jackal-Canis-mesomelas_1993_Somalia_NA_NA;yes;no;no
KX148221;Genome;2014;Sub-Saharan Africa;South Africa;NA;NA;NA;NA;NA;NA;Mongoose Und.;GenBank;Africa-3;KX148221_Mongoose-Und._2014_SouthAfrica_NA_NA;yes;no;no
KX148103;Genome;1981;Sub-Saharan Africa;South Africa;NA;NA;NA;NA;NA;NA;Homo sapiens;GenBank;Cosmopolitan;KX148103_Homo-sapiens_1981_SouthAfrica_NA_NA;yes;no;no
KX148206;Genome;1996;Sub-Saharan Africa;Tanzania;NA;NA;NA;NA;NA;NA;Dog;GenBank;Cosmopolitan;KX148206_Dog_1996_Tanzania_NA_NA;yes;no;no
FJ392390;N gene;1993;Sub-Saharan Africa;South Africa;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Africa-3;FJ392390_Mongoose_1993_SouthAfrica_NA_NA;yes;no;no
AY854575;N gene;2000;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854575_Mongoose_2000_Cuba_NA_NA;yes;no;no
AY854569;N gene;2002;Caribbean;Cuba;NA;NA;NA;NA;NA;NA;Mongoose;GenBank;Cosmopolitan;AY854569_Mongoose_2002_Cuba_NA_NA;yes;no;no
